origin1,gpt2-large,0.2,0.6239826
origin1,gpt2-large,1.3,0.7115595
origin10,gpt2-large,0.2,0.6316892
origin10,gpt2-large,1.3,0.55720824
origin2,gpt2-large,0.2,0.7740647
origin2,gpt2-large,1.3,0.6219352
origin3,gpt2-large,0.2,0.7289763
origin3,gpt2-large,1.3,0.587916
origin4,gpt2-large,0.2,0.6657556
origin4,gpt2-large,1.3,0.57476056
origin5,gpt2-large,0.2,0.59368837
origin5,gpt2-large,1.3,0.6498326
origin6,gpt2-large,0.2,0.6267432
origin6,gpt2-large,1.3,0.67826945
origin7,gpt2-large,0.2,0.7057486
origin7,gpt2-large,1.3,0.61144567
origin8,gpt2-large,0.2,0.67394596
origin8,gpt2-large,1.3,0.6922574
origin9,gpt2-large,0.2,0.6390405
origin9,gpt2-large,1.3,0.715177
origin1,EleutherAI_gpt-neo-1.3B,0.2,0.8102247
origin1,EleutherAI_gpt-neo-1.3B,1.3,0.60881364
origin10,EleutherAI_gpt-neo-1.3B,0.2,0.70459014
origin10,EleutherAI_gpt-neo-1.3B,1.3,0.60406184
origin2,EleutherAI_gpt-neo-1.3B,0.2,0.71720314
origin2,EleutherAI_gpt-neo-1.3B,1.3,0.62555355
origin3,EleutherAI_gpt-neo-1.3B,0.2,0.7620824
origin3,EleutherAI_gpt-neo-1.3B,1.3,0.6516074
origin4,EleutherAI_gpt-neo-1.3B,0.2,0.709597
origin4,EleutherAI_gpt-neo-1.3B,1.3,0.6789305
origin5,EleutherAI_gpt-neo-1.3B,0.2,0.7586388
origin5,EleutherAI_gpt-neo-1.3B,1.3,0.6659333
origin6,EleutherAI_gpt-neo-1.3B,0.2,0.7511729
origin6,EleutherAI_gpt-neo-1.3B,1.3,0.6292094
origin7,EleutherAI_gpt-neo-1.3B,0.2,0.7428036
origin7,EleutherAI_gpt-neo-1.3B,1.3,0.6528756
origin8,EleutherAI_gpt-neo-1.3B,0.2,0.7850275
origin8,EleutherAI_gpt-neo-1.3B,1.3,0.74844855
origin9,EleutherAI_gpt-neo-1.3B,0.2,0.75720286
origin9,EleutherAI_gpt-neo-1.3B,1.3,0.630366
origin1,gpt-3.5-turbo,0.2,0.38550785
origin1,gpt-3.5-turbo,1.3,0.40721357
origin10,gpt-3.5-turbo,0.2,0.48618284
origin10,gpt-3.5-turbo,1.3,0.43722406
origin2,gpt-3.5-turbo,0.2,0.33707035
origin2,gpt-3.5-turbo,1.3,0.3354001
origin3,gpt-3.5-turbo,0.2,0.31097043
origin3,gpt-3.5-turbo,1.3,0.29565445
origin4,gpt-3.5-turbo,0.2,0.40067476
origin4,gpt-3.5-turbo,1.3,0.42739323
origin5,gpt-3.5-turbo,0.2,0.261627
origin5,gpt-3.5-turbo,1.3,0.27388376
origin6,gpt-3.5-turbo,0.2,0.16930291
origin6,gpt-3.5-turbo,1.3,0.22967862
origin7,gpt-3.5-turbo,0.2,0.34858972
origin7,gpt-3.5-turbo,1.3,0.36692634
origin8,gpt-3.5-turbo,0.2,0.3646643
origin8,gpt-3.5-turbo,1.3,0.38956517
origin9,gpt-3.5-turbo,0.2,0.38084278
origin9,gpt-3.5-turbo,1.3,0.38982263
origin1,meta-llama_Llama-2-7b-chat-hf,0.2,0.43035957
origin1,meta-llama_Llama-2-7b-chat-hf,1.3,0.5330303
origin10,meta-llama_Llama-2-7b-chat-hf,0.2,0.4334301
origin10,meta-llama_Llama-2-7b-chat-hf,1.3,0.4448262
origin2,meta-llama_Llama-2-7b-chat-hf,0.2,0.41653097
origin2,meta-llama_Llama-2-7b-chat-hf,1.3,0.44269794
origin3,meta-llama_Llama-2-7b-chat-hf,0.2,0.32806402
origin3,meta-llama_Llama-2-7b-chat-hf,1.3,0.3904613
origin4,meta-llama_Llama-2-7b-chat-hf,0.2,0.3825147
origin4,meta-llama_Llama-2-7b-chat-hf,1.3,0.38861415
origin5,meta-llama_Llama-2-7b-chat-hf,0.2,0.30220675
