origin1-1,gpt2-large,0.2,0.6568371
origin1-1,gpt2-large,1.3,0.7008287
origin1-2,gpt2-large,0.2,0.7288381
origin1-2,gpt2-large,1.3,0.6784552
origin1-3,gpt2-large,0.2,0.6456353
origin1-3,gpt2-large,1.3,0.6378806
origin1-4,gpt2-large,0.2,0.60297763
origin1-4,gpt2-large,1.3,0.6314635
origin1-5,gpt2-large,0.2,0.68673646
origin1-5,gpt2-large,1.3,0.59628004
origin10-1,gpt2-large,0.2,0.6102215
origin10-1,gpt2-large,1.3,0.6453153
origin10-2,gpt2-large,0.2,0.5527694
origin10-2,gpt2-large,1.3,0.6103513
origin10-3,gpt2-large,0.2,0.71532726
origin10-3,gpt2-large,1.3,0.7249096
origin10-4,gpt2-large,0.2,0.6340049
origin10-4,gpt2-large,1.3,0.7372422
origin10-5,gpt2-large,0.2,0.57561326
origin10-5,gpt2-large,1.3,0.5537994
origin2-1,gpt2-large,0.2,0.77115655
origin2-1,gpt2-large,1.3,0.6783049
origin2-2,gpt2-large,0.2,0.70331484
origin2-2,gpt2-large,1.3,0.68496335
origin2-3,gpt2-large,0.2,0.6474585
origin2-3,gpt2-large,1.3,0.5637802
origin2-4,gpt2-large,0.2,0.71480864
origin2-4,gpt2-large,1.3,0.58685833
origin2-5,gpt2-large,0.2,0.74869967
origin2-5,gpt2-large,1.3,0.5771789
origin3-1,gpt2-large,0.2,0.75903547
origin3-1,gpt2-large,1.3,0.5952739
origin3-2,gpt2-large,0.2,0.5995786
origin3-2,gpt2-large,1.3,0.6828494
origin3-3,gpt2-large,0.2,0.6880947
origin3-3,gpt2-large,1.3,0.6056159
origin3-4,gpt2-large,0.2,0.7075474
origin3-4,gpt2-large,1.3,0.6465755
origin3-5,gpt2-large,0.2,0.74529237
origin3-5,gpt2-large,1.3,0.6381374
origin4-1,gpt2-large,0.2,0.66421896
origin4-1,gpt2-large,1.3,0.66072977
origin4-2,gpt2-large,0.2,0.719887
origin4-2,gpt2-large,1.3,0.6814709
origin4-3,gpt2-large,0.2,0.7496368
origin4-3,gpt2-large,1.3,0.65401053
origin4-4,gpt2-large,0.2,0.6517103
origin4-4,gpt2-large,1.3,0.6500598
