origin1-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.4291112
origin1-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.5102329
origin1-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.30089644
origin1-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.39895856
origin1-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.30531406
origin1-3,meta-llama_Llama-2-7b-chat-hf,1.3,0.3338956
origin1-4,meta-llama_Llama-2-7b-chat-hf,0.2,0.19084516
origin1-4,meta-llama_Llama-2-7b-chat-hf,1.3,0.34220177
origin1-5,meta-llama_Llama-2-7b-chat-hf,0.2,0.31834206
origin1-5,meta-llama_Llama-2-7b-chat-hf,1.3,0.3051368
origin10-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.46420702
origin10-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.4868783
origin10-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.41723263
origin10-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.38297105
origin10-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.45314923
origin10-3,meta-llama_Llama-2-7b-chat-hf,1.3,0.5507032
origin10-4,meta-llama_Llama-2-7b-chat-hf,0.2,0.48413587
origin10-4,meta-llama_Llama-2-7b-chat-hf,1.3,0.5887633
origin10-5,meta-llama_Llama-2-7b-chat-hf,0.2,0.53132385
origin10-5,meta-llama_Llama-2-7b-chat-hf,1.3,0.5880931
origin2-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.39536628
origin2-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.48787916
origin2-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.41481078
origin2-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.49617025
origin2-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.41278177
origin2-3,meta-llama_Llama-2-7b-chat-hf,1.3,0.49613234
origin2-4,meta-llama_Llama-2-7b-chat-hf,0.2,0.50140655
origin2-4,meta-llama_Llama-2-7b-chat-hf,1.3,0.50436014
origin2-5,meta-llama_Llama-2-7b-chat-hf,0.2,0.46230635
origin2-5,meta-llama_Llama-2-7b-chat-hf,1.3,0.49440846
origin3-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.3269152
origin3-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.34723344
origin3-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.36524105
origin3-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.3679173
origin3-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.36243805
origin3-3,meta-llama_Llama-2-7b-chat-hf,1.3,0.45665523
origin3-4,meta-llama_Llama-2-7b-chat-hf,0.2,0.3426194
origin3-4,meta-llama_Llama-2-7b-chat-hf,1.3,0.36959645
origin3-5,meta-llama_Llama-2-7b-chat-hf,0.2,0.3816639
origin3-5,meta-llama_Llama-2-7b-chat-hf,1.3,0.43551424
origin4-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.40919232
origin4-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.44301197
origin4-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.37514
origin4-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.5772352
origin4-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.40744394
origin4-3,meta-llama_Llama-2-7b-chat-hf,1.3,0.5285343
origin4-4,meta-llama_Llama-2-7b-chat-hf,0.2,0.5010602
origin4-4,meta-llama_Llama-2-7b-chat-hf,1.3,0.48965278
origin4-5,meta-llama_Llama-2-7b-chat-hf,0.2,0.35909382
origin4-5,meta-llama_Llama-2-7b-chat-hf,1.3,0.35626736
origin5-1,meta-llama_Llama-2-7b-chat-hf,0.2,0.27930462
origin5-1,meta-llama_Llama-2-7b-chat-hf,1.3,0.28199148
origin5-2,meta-llama_Llama-2-7b-chat-hf,0.2,0.48022214
origin5-2,meta-llama_Llama-2-7b-chat-hf,1.3,0.53879106
origin5-3,meta-llama_Llama-2-7b-chat-hf,0.2,0.35884827
