origin1-1,gpt-3.5-turbo,0.2,0.49832365
origin1-1,gpt-3.5-turbo,1.3,0.46009147
origin1-2,gpt-3.5-turbo,0.2,0.25204173
origin1-2,gpt-3.5-turbo,1.3,0.26669806
origin1-3,gpt-3.5-turbo,0.2,0.26834407
origin1-3,gpt-3.5-turbo,1.3,0.30113736
origin1-4,gpt-3.5-turbo,0.2,0.20839807
origin1-4,gpt-3.5-turbo,1.3,0.22202815
origin1-5,gpt-3.5-turbo,0.2,0.3125897
origin1-5,gpt-3.5-turbo,1.3,0.29225838
origin10-1,gpt-3.5-turbo,0.2,0.45155945
origin10-1,gpt-3.5-turbo,1.3,0.3908632
origin10-2,gpt-3.5-turbo,0.2,0.41045025
origin10-2,gpt-3.5-turbo,1.3,0.46249267
origin10-3,gpt-3.5-turbo,0.2,0.47273183
origin10-3,gpt-3.5-turbo,1.3,0.48285723
origin10-4,gpt-3.5-turbo,0.2,0.4735399
origin10-4,gpt-3.5-turbo,1.3,0.47884884
origin10-5,gpt-3.5-turbo,0.2,0.558554
origin10-5,gpt-3.5-turbo,1.3,0.5173538
origin2-1,gpt-3.5-turbo,0.2,0.3319721
origin2-1,gpt-3.5-turbo,1.3,0.3471073
origin2-2,gpt-3.5-turbo,0.2,0.31743777
origin2-2,gpt-3.5-turbo,1.3,0.3155868
origin2-3,gpt-3.5-turbo,0.2,0.44675744
origin2-3,gpt-3.5-turbo,1.3,0.4482238
origin2-4,gpt-3.5-turbo,0.2,0.33524898
origin2-4,gpt-3.5-turbo,1.3,0.360393
origin2-5,gpt-3.5-turbo,0.2,0.4076344
origin2-5,gpt-3.5-turbo,1.3,0.4344041
origin3-1,gpt-3.5-turbo,0.2,0.2987591
origin3-1,gpt-3.5-turbo,1.3,0.3149489
origin3-2,gpt-3.5-turbo,0.2,0.4620221
origin3-2,gpt-3.5-turbo,1.3,0.36940467
origin3-3,gpt-3.5-turbo,0.2,0.3453646
origin3-3,gpt-3.5-turbo,1.3,0.36157167
origin3-4,gpt-3.5-turbo,0.2,0.3385313
origin3-4,gpt-3.5-turbo,1.3,0.37820753
origin3-5,gpt-3.5-turbo,0.2,0.37815985
origin3-5,gpt-3.5-turbo,1.3,0.3703511
origin4-1,gpt-3.5-turbo,0.2,0.38985577
origin4-1,gpt-3.5-turbo,1.3,0.39052945
origin4-2,gpt-3.5-turbo,0.2,0.2807286
origin4-2,gpt-3.5-turbo,1.3,0.32850263
origin4-3,gpt-3.5-turbo,0.2,0.3136723
origin4-3,gpt-3.5-turbo,1.3,0.3411358
origin4-4,gpt-3.5-turbo,0.2,0.37652588
origin4-4,gpt-3.5-turbo,1.3,0.38762352
origin4-5,gpt-3.5-turbo,0.2,0.37349007
origin4-5,gpt-3.5-turbo,1.3,0.4069331
origin5-1,gpt-3.5-turbo,0.2,0.30787274
origin5-1,gpt-3.5-turbo,1.3,0.27767375
origin5-2,gpt-3.5-turbo,0.2,0.4037807
origin5-2,gpt-3.5-turbo,1.3,0.4198718
origin5-3,gpt-3.5-turbo,0.2,0.3189284
origin5-3,gpt-3.5-turbo,1.3,0.34977335
origin5-4,gpt-3.5-turbo,0.2,0.47591516
origin5-4,gpt-3.5-turbo,1.3,0.5049046
origin5-5,gpt-3.5-turbo,0.2,0.43655577
origin5-5,gpt-3.5-turbo,1.3,0.4660523
origin6-1,gpt-3.5-turbo,0.2,0.28251997
origin6-1,gpt-3.5-turbo,1.3,0.30034527
origin6-2,gpt-3.5-turbo,0.2,0.446221
origin6-2,gpt-3.5-turbo,1.3,0.3960656
origin6-3,gpt-3.5-turbo,0.2,0.47774106
origin6-3,gpt-3.5-turbo,1.3,0.45434576
origin6-4,gpt-3.5-turbo,0.2,0.46974018
origin6-4,gpt-3.5-turbo,1.3,0.4803311
origin6-5,gpt-3.5-turbo,0.2,0.5173095
origin6-5,gpt-3.5-turbo,1.3,0.51925427
origin7-1,gpt-3.5-turbo,0.2,0.2945304
origin7-1,gpt-3.5-turbo,1.3,0.29032248
origin7-2,gpt-3.5-turbo,0.2,0.45972544
origin7-2,gpt-3.5-turbo,1.3,0.5103067
origin7-3,gpt-3.5-turbo,0.2,0.4278848
origin7-3,gpt-3.5-turbo,1.3,0.5178118
origin7-4,gpt-3.5-turbo,0.2,0.53199375
origin7-4,gpt-3.5-turbo,1.3,0.47278458
origin7-5,gpt-3.5-turbo,0.2,0.534242
origin7-5,gpt-3.5-turbo,1.3,0.5085893
origin8-1,gpt-3.5-turbo,0.2,0.32767928
origin8-1,gpt-3.5-turbo,1.3,0.3636511
origin8-2,gpt-3.5-turbo,0.2,0.50638527
origin8-2,gpt-3.5-turbo,1.3,0.5144856
origin8-3,gpt-3.5-turbo,0.2,0.55738693
origin8-3,gpt-3.5-turbo,1.3,0.57059413
origin8-4,gpt-3.5-turbo,0.2,0.5647184
origin8-4,gpt-3.5-turbo,1.3,0.6172747
