origin1-1,gpt2-large,0.2,0.70477104
origin1-1,gpt2-large,1.3,0.5592506
origin1-2,gpt2-large,0.2,0.7550816
origin1-2,gpt2-large,1.3,0.5357887
origin1-3,gpt2-large,0.2,0.662795
origin1-3,gpt2-large,1.3,0.54167885
origin1-4,gpt2-large,0.2,0.6235574
origin1-4,gpt2-large,1.3,0.53796303
origin1-5,gpt2-large,0.2,0.7527357
origin1-5,gpt2-large,1.3,0.47066548
origin10-1,gpt2-large,0.2,0.603453
origin10-1,gpt2-large,1.3,0.55717313
origin10-2,gpt2-large,0.2,0.5033353
origin10-2,gpt2-large,1.3,0.5193502
origin10-3,gpt2-large,0.2,0.65268975
origin10-3,gpt2-large,1.3,0.572755
origin10-4,gpt2-large,0.2,0.5892316
origin10-4,gpt2-large,1.3,0.6614805
origin10-5,gpt2-large,0.2,0.574798
origin10-5,gpt2-large,1.3,0.4766774
origin2-1,gpt2-large,0.2,0.76024073
origin2-1,gpt2-large,1.3,0.52609897
origin2-2,gpt2-large,0.2,0.7293747
origin2-2,gpt2-large,1.3,0.57462615
origin2-3,gpt2-large,0.2,0.65443486
origin2-3,gpt2-large,1.3,0.47945052
origin2-4,gpt2-large,0.2,0.70118743
origin2-4,gpt2-large,1.3,0.5196249
origin2-5,gpt2-large,0.2,0.7191823
origin2-5,gpt2-large,1.3,0.47823393
origin3-1,gpt2-large,0.2,0.74019134
origin3-1,gpt2-large,1.3,0.5096388
origin3-2,gpt2-large,0.2,0.5792753
origin3-2,gpt2-large,1.3,0.5809408
origin3-3,gpt2-large,0.2,0.6940338
origin3-3,gpt2-large,1.3,0.519938
origin3-4,gpt2-large,0.2,0.7313371
origin3-4,gpt2-large,1.3,0.5789426
origin3-5,gpt2-large,0.2,0.74591464
origin3-5,gpt2-large,1.3,0.56648844
origin4-1,gpt2-large,0.2,0.6422943
origin4-1,gpt2-large,1.3,0.5805365
origin4-2,gpt2-large,0.2,0.7880824
origin4-2,gpt2-large,1.3,0.6278043
origin4-3,gpt2-large,0.2,0.7836128
origin4-3,gpt2-large,1.3,0.56546515
origin4-4,gpt2-large,0.2,0.65631866
origin4-4,gpt2-large,1.3,0.5398903
origin4-5,gpt2-large,0.2,0.7442446
origin4-5,gpt2-large,1.3,0.53051114
origin5-1,gpt2-large,0.2,0.61834145
origin5-1,gpt2-large,1.3,0.61909926
origin5-2,gpt2-large,0.2,0.60580283
origin5-2,gpt2-large,1.3,0.56662023
origin5-3,gpt2-large,0.2,0.5068446
origin5-3,gpt2-large,1.3,0.5162981
origin5-4,gpt2-large,0.2,0.68228966
origin5-4,gpt2-large,1.3,0.62605417
origin5-5,gpt2-large,0.2,0.7694473
origin5-5,gpt2-large,1.3,0.5529599
origin6-1,gpt2-large,0.2,0.68644184
origin6-1,gpt2-large,1.3,0.6199835
origin6-2,gpt2-large,0.2,0.5891894
origin6-2,gpt2-large,1.3,0.5311196
origin6-3,gpt2-large,0.2,0.7362473
origin6-3,gpt2-large,1.3,0.5408691
origin6-4,gpt2-large,0.2,0.6440825
origin6-4,gpt2-large,1.3,0.51212573
origin6-5,gpt2-large,0.2,0.7497226
origin6-5,gpt2-large,1.3,0.5225566
